Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00  100000/3800000     std::__cxx11::list<char*, std::allocator<char*> >::~list() [17]
                0.00    0.00  100000/100000      void insert_in_list_if<false>::insert_if<std::__cxx11::list<char*, std::allocator<char*> >, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >*>(std::__cxx11::list<char*, std::allocator<char*> >, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >*, bool) [195]
                0.00    0.00  100000/100000      grep_helper_base<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>::f() [186]
                0.00    0.00  100000/200000      splice_grep_result_in<char, equal_to<char>&>::splice_grep_result_in(std::__cxx11::list<char*, std::allocator<char*> >&, equal_to<char>&) [140]
                0.00    0.00  100000/100000      foreach_tuple_value<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::foreach_tuple_value(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&) [199]
                0.00    0.00  100000/100000      void foreach_tuple_value<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>) [196]
-----------------------------------------------
                0.00    0.00  100000/100000      std::__cxx11::list<char*, std::allocator<char*> > grep<char, char, equal_to<char>&>(char&, equal_to<char>&) [167]
[175]    0.0    0.00    0.00  100000         grep_helper<char, char, equal_to<char>&, Iterability::not_iterable>::grep_helper(char&, equal_to<char>&) [175]
                0.00    0.00  100000/100000      grep_helper_base<char, char, equal_to<char>&>::grep_helper_base(char&, equal_to<char>&) [189]
-----------------------------------------------
                0.00    0.00  100000/100000      std::__cxx11::list<char*, std::allocator<char*> > grep<char, char, equal_to<char>&>(char&, equal_to<char>&) [167]
[176]    0.0    0.00    0.00  100000         grep_helper<char, char, equal_to<char>&, Iterability::not_iterable>::operator()() [176]
                0.00    0.00  100000/2300000     std::__cxx11::list<char*, std::allocator<char*> >::list() [25]
                0.00    0.00  100000/100000      grep_helper_base<char, char, equal_to<char>&>::predicate_on_s() [187]
                0.00    0.00  100000/100000      grep_helper_base<char, char, equal_to<char>&>::s() [188]
                0.00    0.00  100000/800000      void insert_in_list_if<true>::insert_if<std::__cxx11::list<char*, std::allocator<char*> >, char>(std::__cxx11::list<char*, std::allocator<char*> >&, char&, bool) [64]
-----------------------------------------------
                0.00    0.00  100000/100000      std::__cxx11::list<char*, std::allocator<char*> > grep<char, int, equal_to<char>&>(int&, equal_to<char>&) [168]
[177]    0.0    0.00    0.00  100000         grep_helper<char, int, equal_to<char>&, Iterability::not_iterable>::grep_helper(int&, equal_to<char>&) [177]
                0.00    0.00  100000/100000      grep_helper_base<char, int, equal_to<char>&>::grep_helper_base(int&, equal_to<char>&) [192]
-----------------------------------------------
                0.00    0.00  100000/100000      std::__cxx11::list<char*, std::allocator<char*> > grep<char, int, equal_to<char>&>(int&, equal_to<char>&) [168]
[178]    0.0    0.00    0.00  100000         grep_helper<char, int, equal_to<char>&, Iterability::not_iterable>::operator()() [178]
                0.00    0.00  100000/100000      grep_helper_base<char, int, equal_to<char>&>::predicate_on_s() [190]
                0.00    0.00  100000/2300000     std::__cxx11::list<char*, std::allocator<char*> >::list() [25]
                0.00    0.00  100000/100000      grep_helper_base<char, int, equal_to<char>&>::s() [191]
                0.00    0.00  100000/1500000     std::__cxx11::list<char*, std::allocator<char*> >::list(std::__cxx11::list<char*, std::allocator<char*> > const&) [39]
                0.00    0.00  100000/3800000     std::__cxx11::list<char*, std::allocator<char*> >::~list() [17]
                0.00    0.00  100000/1000000     void insert_in_list_if<false>::insert_if<std::__cxx11::list<char*, std::allocator<char*> >, int>(std::__cxx11::list<char*, std::allocator<char*> >, int, bool) [53]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&, Iterability::runtime_iterable>::operator()() [170]
[179]    0.0    0.00    0.00  100000         grep_helper_base<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&>::predicate_on_s() [179]
                0.00    0.00  100000/100000      bool apply_predicate_or_false<false>::predict<equal_to<char>&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(equal_to<char>&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [204]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&, Iterability::runtime_iterable>::grep_helper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, equal_to<char>&) [169]
[180]    0.0    0.00    0.00  100000         grep_helper_base<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&>::grep_helper_base(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, equal_to<char>&) [180]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&, Iterability::compiletime_iterable>::grep_helper(std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&, equal_to<char>&) [172]
[181]    0.0    0.00    0.00  100000         grep_helper_base<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>::grep_helper_base(std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&, equal_to<char>&) [181]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [174]
[182]    0.0    0.00    0.00  100000         grep_helper_base<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>::predicate_on_s() [182]
                0.00    0.00  100000/200001      std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::tuple(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [130]
                0.00    0.00  100000/100000      bool apply_predicate_or_false<false>::predict<equal_to<char>&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >(equal_to<char>&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >) [206]
                0.00    0.00  100000/200002      std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::~tuple() [124]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&, Iterability::compiletime_iterable>::grep_helper(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&, equal_to<char>&) [171]
[183]    0.0    0.00    0.00  100000         grep_helper_base<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>::grep_helper_base(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&, equal_to<char>&) [183]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [173]
[184]    0.0    0.00    0.00  100000         grep_helper_base<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>::predicate_on_s() [184]
                0.00    0.00  100000/100000      std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::tuple(std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > > const&) [228]
                0.00    0.00  100000/100000      bool apply_predicate_or_false<false>::predict<equal_to<char>&, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > > >(equal_to<char>&, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >) [205]
                0.00    0.00  100000/100001      std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::~tuple() [163]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [173]
[185]    0.0    0.00    0.00  100000         grep_helper_base<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>::f() [185]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [174]
[186]    0.0    0.00    0.00  100000         grep_helper_base<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>::f() [186]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, char, equal_to<char>&, Iterability::not_iterable>::operator()() [176]
[187]    0.0    0.00    0.00  100000         grep_helper_base<char, char, equal_to<char>&>::predicate_on_s() [187]
                0.00    0.00  100000/100000      bool apply_predicate_or_false<true>::predict<equal_to<char>&, char>(equal_to<char>&, char) [208]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, char, equal_to<char>&, Iterability::not_iterable>::operator()() [176]
[188]    0.0    0.00    0.00  100000         grep_helper_base<char, char, equal_to<char>&>::s() [188]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, char, equal_to<char>&, Iterability::not_iterable>::grep_helper(char&, equal_to<char>&) [175]
[189]    0.0    0.00    0.00  100000         grep_helper_base<char, char, equal_to<char>&>::grep_helper_base(char&, equal_to<char>&) [189]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, int, equal_to<char>&, Iterability::not_iterable>::operator()() [178]
[190]    0.0    0.00    0.00  100000         grep_helper_base<char, int, equal_to<char>&>::predicate_on_s() [190]
                0.00    0.00  100000/100000      bool apply_predicate_or_false<false>::predict<equal_to<char>&, int>(equal_to<char>&, int) [207]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, int, equal_to<char>&, Iterability::not_iterable>::operator()() [178]
[191]    0.0    0.00    0.00  100000         grep_helper_base<char, int, equal_to<char>&>::s() [191]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, int, equal_to<char>&, Iterability::not_iterable>::grep_helper(int&, equal_to<char>&) [177]
[192]    0.0    0.00    0.00  100000         grep_helper_base<char, int, equal_to<char>&>::grep_helper_base(int&, equal_to<char>&) [192]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&, Iterability::runtime_iterable>::operator()() [170]
[193]    0.0    0.00    0.00  100000         void insert_in_list_if<false>::insert_if<std::__cxx11::list<char*, std::allocator<char*> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::list<char*, std::allocator<char*> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, bool) [193]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [173]
[194]    0.0    0.00    0.00  100000         void insert_in_list_if<false>::insert_if<std::__cxx11::list<char*, std::allocator<char*> >, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >*>(std::__cxx11::list<char*, std::allocator<char*> >, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >*, bool) [194]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [174]
[195]    0.0    0.00    0.00  100000         void insert_in_list_if<false>::insert_if<std::__cxx11::list<char*, std::allocator<char*> >, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >*>(std::__cxx11::list<char*, std::allocator<char*> >, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >*, bool) [195]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [174]
[196]    0.0    0.00    0.00  100000         void foreach_tuple_value<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>) [196]
                0.00    0.00  100000/100000      void foreach_tuple_value_impl<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, int_range<0, 1, 2> >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&) [209]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [173]
[197]    0.0    0.00    0.00  100000         void foreach_tuple_value<std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > > >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>) [197]
                0.00    0.00  100000/100000      void foreach_tuple_value_impl<std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, int_range<0, 1, 2> >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&) [210]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [173]
[198]    0.0    0.00    0.00  100000         foreach_tuple_value<std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > > >::foreach_tuple_value(std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&) [198]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [174]
[199]    0.0    0.00    0.00  100000         foreach_tuple_value<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::foreach_tuple_value(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&) [199]
-----------------------------------------------
                0.00    0.00  100000/100000      void foreach_tuple_value_impl<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, int_range<0, 1, 2> >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&) [209]
[200]    0.0    0.00    0.00  100000         bool splice_grep_result_in<char, equal_to<char>&>::operator()<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [200]
                0.00    0.00  100000/100000      std::__cxx11::list<char*, std::allocator<char*> > grep<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, equal_to<char>&) [164]
                0.00    0.00  100000/2800000     std::__cxx11::list<char*, std::allocator<char*> >::end() [19]
                0.00    0.00  100000/2400000     std::_List_const_iterator<char*>::_List_const_iterator(std::_List_iterator<char*> const&) [20]
                0.00    0.00  100000/2200000     std::__cxx11::list<char*, std::allocator<char*> >::splice(std::_List_const_iterator<char*>, std::__cxx11::list<char*, std::allocator<char*> >&&) [28]
                0.00    0.00  100000/3800000     std::__cxx11::list<char*, std::allocator<char*> >::~list() [17]
-----------------------------------------------
                0.00    0.00  100000/100000      void foreach_tuple_value_impl<std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, int_range<0, 1, 2> >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&) [210]
[201]    0.0    0.00    0.00  100000         bool splice_grep_result_in<char, equal_to<char>&>::operator()<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&) [201]
                0.00    0.00  100000/100000      std::__cxx11::list<char*, std::allocator<char*> > grep<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&, equal_to<char>&) [166]
                0.00    0.00  100000/2800000     std::__cxx11::list<char*, std::allocator<char*> >::end() [19]
                0.00    0.00  100000/2400000     std::_List_const_iterator<char*>::_List_const_iterator(std::_List_iterator<char*> const&) [20]
                0.00    0.00  100000/3800000     std::__cxx11::list<char*, std::allocator<char*> >::~list() [17]
                0.00    0.00  100000/2200000     std::__cxx11::list<char*, std::allocator<char*> >::splice(std::_List_const_iterator<char*>, std::__cxx11::list<char*, std::allocator<char*> >&&) [28]
-----------------------------------------------
                0.00    0.00  100000/100000      void foreach_tuple_value_impl<std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, int_range<0, 1, 2> >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&) [210]
[202]    0.0    0.00    0.00  100000         bool splice_grep_result_in<char, equal_to<char>&>::operator()<char>(char&) [202]
                0.00    0.00  100000/100000      std::__cxx11::list<char*, std::allocator<char*> > grep<char, char, equal_to<char>&>(char&, equal_to<char>&) [167]
                0.00    0.00  100000/2800000     std::__cxx11::list<char*, std::allocator<char*> >::end() [19]
                0.00    0.00  100000/2400000     std::_List_const_iterator<char*>::_List_const_iterator(std::_List_iterator<char*> const&) [20]
                0.00    0.00  100000/2200000     std::__cxx11::list<char*, std::allocator<char*> >::splice(std::_List_const_iterator<char*>, std::__cxx11::list<char*, std::allocator<char*> >&&) [28]
                0.00    0.00  100000/3800000     std::__cxx11::list<char*, std::allocator<char*> >::~list() [17]
-----------------------------------------------
                0.00    0.00  100000/100000      void foreach_tuple_value_impl<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, int_range<0, 1, 2> >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&) [209]
[203]    0.0    0.00    0.00  100000         bool splice_grep_result_in<char, equal_to<char>&>::operator()<int>(int&) [203]
                0.00    0.00  100000/100000      std::__cxx11::list<char*, std::allocator<char*> > grep<char, int, equal_to<char>&>(int&, equal_to<char>&) [168]
                0.00    0.00  100000/2800000     std::__cxx11::list<char*, std::allocator<char*> >::end() [19]
                0.00    0.00  100000/2400000     std::_List_const_iterator<char*>::_List_const_iterator(std::_List_iterator<char*> const&) [20]
                0.00    0.00  100000/2200000     std::__cxx11::list<char*, std::allocator<char*> >::splice(std::_List_const_iterator<char*>, std::__cxx11::list<char*, std::allocator<char*> >&&) [28]
                0.00    0.00  100000/3800000     std::__cxx11::list<char*, std::allocator<char*> >::~list() [17]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper_base<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&>::predicate_on_s() [179]
[204]    0.0    0.00    0.00  100000         bool apply_predicate_or_false<false>::predict<equal_to<char>&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(equal_to<char>&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [204]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper_base<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>::predicate_on_s() [184]
[205]    0.0    0.00    0.00  100000         bool apply_predicate_or_false<false>::predict<equal_to<char>&, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > > >(equal_to<char>&, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >) [205]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper_base<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>::predicate_on_s() [182]
[206]    0.0    0.00    0.00  100000         bool apply_predicate_or_false<false>::predict<equal_to<char>&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >(equal_to<char>&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >) [206]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper_base<char, int, equal_to<char>&>::predicate_on_s() [190]
[207]    0.0    0.00    0.00  100000         bool apply_predicate_or_false<false>::predict<equal_to<char>&, int>(equal_to<char>&, int) [207]
-----------------------------------------------
                0.00    0.00  100000/100000      grep_helper_base<char, char, equal_to<char>&>::predicate_on_s() [187]
[208]    0.0    0.00    0.00  100000         bool apply_predicate_or_false<true>::predict<equal_to<char>&, char>(equal_to<char>&, char) [208]
                0.00    0.00  100000/800000      equal_to<char>::operator()(char) [65]
-----------------------------------------------
                0.00    0.00  100000/100000      void foreach_tuple_value<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>) [196]
[209]    0.0    0.00    0.00  100000         void foreach_tuple_value_impl<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, int_range<0, 1, 2> >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&) [209]
                0.00    0.00  100000/100000      std::tuple_element<0ul, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::type& std::get<0ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&) [235]
                0.00    0.00  100000/100000      bool splice_grep_result_in<char, equal_to<char>&>::operator()<int>(int&) [203]
